,Word,Ponderado
213,qué reciben los pequeños de las aldeas más remotas,0.33
214,sala de la cámara de diputados,0.33
215,semana,0.33
216,sting,0.33
217,sí tuve elección,0.33
218,te contamos,0.33
219,aprehensión,0.32
220,delito,0.32
221,economía del gobierno,0.32
222,exministro,0.32
223,facto,0.32
224,fiscalía general,0.32
225,fuerza especial de lucha contra el crimen,0.32
226,gestión,0.32
227,josé luis parada,0.32
228,orden,0.32
229,atención,0.31
230,enemigo,0.31
231,llamado,0.31
232,millón,0.31
233,organismo,0.31
234,peligro,0.31
235,persona,0.31
236,regla,0.31
237,vida,0.31
238,aguijón,0.3
239,calle,0.3
240,capacidad,0.3
241,carrera,0.3
242,cine,0.3
243,colombiano,0.3
244,compañero,0.3
245,congreso,0.3
246,demanda,0.3
247,desarrollo,0.3
248,dune,0.3
249,emoción,0.3
250,grammys,0.3
251,identifiquen canalicen,0.3
252,integrante,0.3
253,iván duque,0.3
254,lenguaje,0.3
255,manera,0.3
256,manifestante,0.3
257,niñ,0.3
258,norte,0.3
259,noventa,0.3
260,película,0.3
261,picadura,0.3
262,pinito,0.3
263,profesor,0.3
264,protesta,0.3
265,qadrophenia,0.3
266,reforma,0.3
267,sobrenombre,0.3
268,timo,0.3
269,vez,0.3
270,video→,0.3
271,éxito,0.3
272,bajista,0.28
273,década,0.28
274,espaldas→,0.28
275,final,0.28
276,música,0.28
277,octubre,0.28
278,público,0.28
279,roxanne,0.28
280,setenta,0.28
281,vocalista,0.28
282,1985,0.26
283,1993,0.26
284,2003,0.26
285,2010,0.26
286,disco,0.26
287,dolphins,0.26
288,duets,0.26
289,estudio,0.26
290,fecha,0.26
291,quincena,0.26
292,symphonicities,0.26
293,the dream of the blue turtles,0.26
294,then summoners tales,0.26
295,trabajo,0.26
